Plateforme,Asset,Quote,Datetime,Bid,BidAmount,Ask,AskAmount,OpenInterest
Coinbase,eth_usd,367.72,1601554207.544784,367.72,0,367.77,0,354.93
Coinbase,btc_usd,10878.88,1601554207.545615,10878.87,0,10878.88,0,10722.81
Coinbase,eth_eur,313.3,1601554207.545976,313.3,0,313.47,0,303.56
Coinbase,btc_eur,9271.17,1601554207.546333,9267.81,0,9271.17,0,9170.64
Coinbase,btc_usd,10878.88,1601554209.549768,10878.87,0,10878.88,0,10722.81
Coinbase,btc_eur,9271.14,1601554209.651658,9266.7,0,9271.14,0,9170.64
Coinbase,btc_usd,10878.87,1601554212.942013,10878.87,0,10878.88,0,10722.81
Coinbase,eth_eur,313.35,1601554213.756132,313.22,0,313.35,0,303.56
Coinbase,eth_eur,313.33,1601554215.948914,313.21,0,313.33,0,303.56
Coinbase,eth_usd,367.68,1601554220.584516,367.68,0,367.69,0,354.93
Coinbase,eth_usd,367.68,1601554220.584914,367.68,0,367.69,0,354.93
Coinbase,eth_usd,367.68,1601554220.587505,367.68,0,367.69,0,354.93
Coinbase,eth_usd,367.68,1601554220.77964,367.53,0,367.69,0,354.93
Coinbase,btc_usd,10878.88,1601554221.092801,10878.87,0,10878.88,0,10722.81
Coinbase,btc_usd,10878.88,1601554221.093188,10878.87,0,10878.88,0,10722.81
Coinbase,btc_usd,10878.88,1601554222.86217,10878.87,0,10878.88,0,10722.81
Coinbase,btc_usd,10878.87,1601554223.542747,10878.87,0,10878.88,0,10722.81
Coinbase,btc_eur,9269.84,1601554227.874097,9267.69,0,9269.85,0,9170.64
Coinbase,btc_eur,9269.85,1601554227.874976,9267.69,0,9271.15,0,9170.64
Coinbase,btc_eur,9271.15,1601554227.876964,9267.69,0,9271.16,0,9170.64
Coinbase,btc_eur,9271.16,1601554227.877326,9267.69,0,9271.17,0,9170.64
Coinbase,btc_eur,9271.17,1601554227.880619,9267.69,0,9271.17,0,9170.64
Coinbase,btc_usd,10878.88,1601554227.887342,10878.87,0,10878.88,0,10722.81
Coinbase,btc_usd,10878.88,1601554227.888038,10878.87,0,10878.88,0,10722.81
Coinbase,btc_usd,10878.88,1601554228.821931,10878.87,0,10878.88,0,10722.81
Coinbase,eth_usd,367.45,1601554229.576868,367.44,0,367.45,0,354.93
Coinbase,eth_usd,367.44,1601554229.881295,367.44,0,367.45,0,354.93
Coinbase,eth_eur,313.21,1601554232.584973,313.03,0,313.21,0,303.56
Coinbase,btc_usd,10878.88,1601554232.983093,10878.87,0,10878.88,0,10722.81
Coinbase,btc_usd,10878.87,1601554233.159371,10878.87,0,10878.88,0,10722.81
Coinbase,btc_usd,10878.87,1601554233.218339,10878.87,0,10878.88,0,10722.81
Coinbase,btc_eur,9270.49,1601554234.941557,9267.85,0,9270.5,0,9170.64
Coinbase,btc_eur,9270.5,1601554234.942086,9267.85,0,9270.5,0,9170.64
Coinbase,eth_eur,313.21,1601554235.56752,313.04,0,313.21,0,303.56
Coinbase,eth_usd,367.44,1601554235.772813,367.4,0,367.44,0,354.93
Coinbase,btc_eur,9270.49,1601554236.686334,9267.87,0,9270.5,0,9170.64
Coinbase,btc_eur,9270.5,1601554236.687022,9267.87,0,9270.5,0,9170.64
Coinbase,btc_usd,10878.87,1601554237.24782,10878.87,0,10878.88,0,10722.81
Coinbase,eth_usd,367.44,1601554237.482984,367.4,0,367.44,0,354.93
Coinbase,eth_eur,313.21,1601554238.777114,313.03,0,313.21,0,303.56
Coinbase,btc_usd,10878.87,1601554239.027952,10878.87,0,10878.88,0,10722.81
Coinbase,btc_eur,9270.49,1601554241.300196,9267.87,0,9270.5,0,9170.64
Coinbase,btc_eur,9270.5,1601554241.300752,9267.87,0,9270.5,0,9170.64
Coinbase,btc_usd,10878.88,1601554242.931923,10878.87,0,10878.88,0,10722.81
Coinbase,btc_eur,9267.87,1601554243.933798,9267.87,0,9270.5,0,9170.64
Coinbase,eth_usd,367.4,1601554246.065138,367.4,0,367.44,0,354.93
Coinbase,btc_usd,10878.87,1601554246.130666,10878.87,0,10878.88,0,10722.81
Coinbase,btc_eur,9267.83,1601554246.586512,9267.83,0,9269.98,0,9170.64
Coinbase,btc_usd,10878.88,1601554249.577497,10878.87,0,10878.88,0,10722.81
Coinbase,btc_usd,10878.87,1601554252.754625,10878.87,0,10878.88,0,10722.81
Coinbase,eth_usd,367.41,1601554254.098569,367.41,0,367.47,0,354.93
Coinbase,btc_eur,9268.98,1601554254.113932,9267.83,0,9268.98,0,9170.64
Coinbase,btc_eur,9268.98,1601554254.62935,9267.83,0,9268.98,0,9170.64
Coinbase,btc_usd,10878.88,1601554254.824387,10878.87,0,10878.88,0,10722.81
Coinbase,btc_usd,10878.88,1601554256.371383,10878.87,0,10878.88,0,10722.81
Coinbase,btc_usd,10878.88,1601554256.371957,10878.87,0,10878.88,0,10722.81
Coinbase,btc_usd,10878.88,1601554256.374702,10878.87,0,10878.88,0,10722.81
Coinbase,btc_usd,10878.88,1601554256.375201,10878.87,0,10878.88,0,10722.81
Coinbase,btc_usd,10878.88,1601554256.375899,10878.87,0,10878.88,0,10722.81
Coinbase,btc_usd,10878.88,1601554256.376257,10878.87,0,10878.88,0,10722.81
Coinbase,btc_usd,10878.88,1601554257.227065,10878.87,0,10878.88,0,10722.81
Coinbase,btc_usd,10878.88,1601554259.727498,10878.87,0,10878.88,0,10722.81
Coinbase,btc_usd,10878.87,1601554260.149204,10878.87,0,10878.88,0,10722.81
Coinbase,btc_usd,10878.88,1601554261.328446,10878.87,0,10878.88,0,10722.81
Coinbase,btc_usd,10878.88,1601554262.616497,10878.87,0,10878.88,0,10722.81
Coinbase,btc_usd,10878.88,1601554262.625619,10878.87,0,10878.88,0,10722.81
Coinbase,btc_eur,9268.98,1601554264.199583,9267.83,0,9268.98,0,9170.64
Coinbase,btc_eur,9268.98,1601554265.154217,9267.83,0,9268.98,0,9170.64
Coinbase,btc_usd,10878.88,1601554265.506566,10878.87,0,10878.88,0,10722.81
Coinbase,eth_eur,313.15,1601554267.842945,313.15,0,313.3,0,303.56
Coinbase,btc_usd,10878.88,1601554268.554221,10878.87,0,10878.88,0,10722.81
Coinbase,eth_usd,367.6,1601554269.076528,367.54,0,367.6,0,354.93
Coinbase,eth_usd,367.6,1601554269.393909,367.54,0,367.6,0,354.93
Coinbase,btc_usd,10878.87,1601554271.129494,10878.87,0,10878.88,0,10722.81
Coinbase,btc_usd,10878.87,1601554271.404219,10878.87,0,10878.88,0,10722.81
Coinbase,eth_usd,367.6,1601554271.643967,367.55,0,367.6,0,354.93
Coinbase,btc_usd,10878.88,1601554273.01377,10878.87,0,10878.88,0,10722.81
Coinbase,btc_usd,10878.87,1601554274.541663,10878.87,0,10878.88,0,10722.81
Coinbase,btc_usd,10878.87,1601554274.542203,10878.87,0,10878.88,0,10722.81
Coinbase,btc_usd,10878.87,1601554274.542881,10876.95,0,10878.88,0,10722.81
Coinbase,btc_usd,10876.95,1601554274.570078,10876.18,0,10878.87,0,10722.81
Coinbase,btc_usd,10876.19,1601554274.665982,10876.19,0,10877.31,0,10722.81
Coinbase,btc_usd,10876.19,1601554274.673402,10875.01,0,10877.31,0,10722.81
Coinbase,btc_usd,10874.33,1601554274.798851,10874.3,0,10876.63,0,10722.81
Coinbase,btc_usd,10874.3,1601554274.799311,10873.9,0,10876.63,0,10722.81
Coinbase,btc_usd,10873.9,1601554274.8,10873.9,0,10876.63,0,10722.81
Coinbase,btc_usd,10873.88,1601554275.250347,10873.88,0,10873.89,0,10722.81
Coinbase,btc_usd,10873.88,1601554275.347926,10873.88,0,10873.89,0,10722.81
Coinbase,btc_usd,10873.88,1601554275.370463,10873.88,0,10873.89,0,10722.81
Coinbase,btc_usd,10873.88,1601554275.37186,10873.77,0,10873.89,0,10722.81
Coinbase,btc_usd,10873.77,1601554275.372226,10873.77,0,10873.89,0,10722.81
Coinbase,btc_usd,10873.77,1601554275.401625,10873.77,0,10873.78,0,10722.81
Coinbase,btc_eur,9264.22,1601554276.88802,9263.59,0,9266.26,0,9170.64
Coinbase,btc_eur,9263.59,1601554276.888445,9263.59,0,9266.26,0,9170.64
Coinbase,btc_usd,10873.77,1601554277.159228,10871.5,0,10873.78,0,10722.81
Coinbase,btc_usd,10871.5,1601554277.159685,10871.5,0,10873.78,0,10722.81
Coinbase,btc_usd,10872.39,1601554277.559376,10872.39,0,10873.18,0,10722.81
Coinbase,btc_usd,10873.71,1601554280.831489,10871.86,0,10873.71,0,10722.81
Coinbase,eth_usd,367.49,1601554282.429897,367.49,0,367.52,0,354.93
Coinbase,btc_usd,10873.03,1601554283.486097,10872.18,0,10873.03,0,10722.81
Coinbase,btc_usd,10873.03,1601554283.488351,10872.18,0,10873.03,0,10722.81
Coinbase,btc_usd,10873.03,1601554283.700541,10872.2,0,10873.03,0,10722.81
Coinbase,btc_usd,10873.03,1601554283.791483,10872.24,0,10873.03,0,10722.81
Coinbase,eth_usd,367.51,1601554283.809641,367.51,0,367.52,0,354.93
Coinbase,eth_eur,313.07,1601554284.215397,313.07,0,313.27,0,303.56
